Date,Close,High,Low,Open,Volume,return,log_return,rolling_return_mean_20,rolling_return_std_20,abnormal_return,price_moving_average_20,price_moving_std_20,price_zscore,high_low_range,open_close_body,realized_volatility_5,realized_volatility_20,volatility_ratio,volume_moving_average_20,volume_moving_std_20,abnormal_volume,volume_zscore,volume_change,return_volume_interaction,volatility_volume_interaction,momentum_5,momentum_10,price_reversal,ticker,suspicion_score,label
2019-02-01,5019.259765625,5023.3701171875,4980.5,5004.64990234375,79792300,0.0053156495135349,0.0053015713164631,0.0029188069015205,0.0068137123493309,0.3517675078035451,4853.997485351562,81.60089777679818,2.0252507604202754,0.0085411234304112,0.0029192578035094,0.0067420330244687,0.0068137123493309,0.9894801363504454,79330165.0,13657352.931326617,1.0058254637438355,0.0338378163267623,-0.2226094394843396,0.3538167166665141,0.0068534053835829,0.0189694192521687,0.0293953327214708,-1.919116854892428e-05,index_FCHI,1,0
2019-02-04,40.63197708129883,40.72925742817227,39.69002672443846,39.7208725954977,125982000,0.0284051816943333,0.0280092349950496,0.0074275978671039,0.0204297572011147,1.0268151315124203,37.0953914642334,1.468455072502819,2.4083716848331687,0.0255766708485401,0.0229376754906536,0.0310912496296671,0.0204297572011147,1.521860946441923,141058400.0,38883099.59942687,0.8931194455629725,-0.3877365784959752,-0.0358943434114625,0.9170685609520436,0.0182462134244457,0.0956492820911194,0.092016441818352,-1.3645233939410106e-05,AAPL,2,0
2019-02-04,132.6381378173828,133.6548817975784,129.58791998061042,130.97438135152385,85880,0.0112757020963274,0.0112126052320562,0.0032903301271003,0.0281619473340757,0.2835518394555362,130.59541397094728,2.5161565107606023,0.8118429190313149,0.0306620847057383,0.0127029152471702,0.0254119694037741,0.0281619473340757,0.9023512863766292,96873.5,32963.31442121042,0.8865169525205552,-0.3335071182322058,-0.3231933170462605,0.2513735125957196,0.0249660437276492,0.024268327414799,-0.0076071963600353,0.0003540494765935,AMC,0,0
2019-02-04,2.749222755432129,2.7758202543125727,2.659758189458099,2.717789221885336,17086000,0.0115658648642531,0.0114994915356156,-0.0122500584242389,0.0631908292278694,0.3768889185266206,3.530345356464386,0.4768692230288696,-1.6380226764707106,0.042216319003307,0.0115658467160257,0.1230777088619816,0.0631908292278694,1.9477147295876904,19838060.0,27224882.050846912,0.8612737334194976,-0.101086204702745,0.2283602691666186,0.3246045259438594,0.054424601406961,-0.2664516270626738,-0.2862523805099595,0.0001019920800081,GME,1,0
2019-02-04,98.49665069580078,98.55254543913937,95.73009897732445,95.82325451396552,31315100,0.0287993464213227,0.028392439218476,0.00196947302946,0.0167741312991434,1.599479157125279,97.57028198242188,1.633894249828644,0.5669698106080365,0.0286552531672556,0.0278992421557298,0.0270859059441079,0.0167741312991434,1.61474269284461,32954730.0,7513413.626315623,0.9502459889672894,-0.2182270378749307,-0.1187707010133471,1.5198986534950774,0.0159395509854217,0.0062808798298181,-0.0182899315153178,0.000455031178226,MSFT,1,0
2019-02-04,5000.18994140625,5019.39990234375,4970.7001953125,5014.31005859375,70664200,-0.0037993300026732,-0.0038065657901519,0.0029183035653815,0.0068142343140426,-0.9858236829648191,4868.048486328125,81.35709900349286,1.6242154243042943,0.0097395714166717,-0.0028159641152027,0.0051916347061703,0.0068142343140426,0.7618808609899804,79168340.0,13743972.08598813,0.8925815546972439,-0.6187541670482511,-0.1143982564733689,0.8799280355981012,0.0060822598580995,0.0228307323389611,0.0272013447801746,2.019590668046891e-05,index_FCHI,0,0
2019-02-05,41.32715606689453,41.540698496482605,40.89296072958551,41.01396557206762,144406400,0.0171091597193202,0.0169644463303451,0.0083943339412578,0.020406374369082,0.4270638978017734,37.40680370330811,1.6694340767265086,2.348312172513936,0.0156734173977185,0.0076361914888866,0.0267737899452994,0.020406374369082,1.3120307145724397,137323160.0,34309690.524404675,1.0515808112775733,0.2064501279882327,0.1462462891524185,0.4490922001177515,0.0214589517142731,0.1260664778051317,0.1362031124786613,-0.0004859887904646,AAPL,1,0
2019-02-05,130.050048828125,134.85644450469184,128.3862926813641,132.63811237821844,118450,-0.0195124044399742,-0.019705284562911,0.0001729041722669,0.0269800501475246,-0.7296246116891395,130.57230529785156,2.5190813928682383,-0.2073202045813665,0.0497512448601902,-0.0195122163885562,0.0270052477526443,0.0269800501475246,1.0009339347029351,97200.0,33151.99287492303,1.2186213991769548,0.6409871068738681,0.3792501164415462,0.8891361651705615,0.0328784664606408,-0.0084567184032948,0.041450613222147,0.0002200160596482,AMC,0,0
2019-02-05,2.8507771492004395,2.85561318381882,2.7443869241391194,2.746804710853487,17084400,0.0369393107807112,0.0362734036974953,-0.0111904944090614,0.0638591314058218,0.7536871255562497,3.485733962059021,0.4972273725275684,-1.2769948879340447,0.0390161187137677,0.0378521406840917,0.0185465118080986,0.0638591314058218,0.2904285009803289,19748680.0,27231154.22370797,0.8650907301146203,-0.0978394076913723,-9.364391899802094e-05,0.6520077457254456,0.0552439426123478,0.0452127620052131,-0.2278978740407586,-0.0004272350766683,GME,0,0
2019-02-05,99.87525177001952,99.92182242231418,98.70156188796344,98.79471029932098,27325400,0.0139964259137748,0.0138993804229124,0.002605525625536,0.0169862679834186,0.6705946414691049,97.81060791015624,1.599713895959959,1.2906331970219662,0.0122178468912459,0.0109372401358816,0.0243591562260291,0.0169862679834186,1.4340499190173868,32538195.0,7586338.9351119,0.8397945860242094,-0.6871291995502058,-0.1274049899249882,0.5631617493226001,0.0142649758892313,0.0415772419072943,0.0145719194936302,-0.0004030879185511,MSFT,0,0
2019-02-05,5083.33984375,5083.33984375,4997.52978515625,5009.830078125,87212600,0.0166293487483728,0.0164925951283819,0.0031765759435856,0.0072397783673757,1.858174673607237,4883.551977539062,91.28348545650012,2.1886529114419497,0.0168806456446649,0.0146731055701817,0.00753012730384,0.0072397783673757,1.0401046719569031,78623225.0,13156614.468450736,1.1092472993825937,0.6528560231507221,0.2341836460329276,2.0611752384799606,0.0080307046021401,0.0314841711208646,0.0486454068453237,6.31803836246106e-05,index_FCHI,1,0
2019-02-06,41.341400146484375,41.656965666225744,41.01159918712273,41.43867685735861,112958400,0.000344666339169,0.000344606955371,0.0074584122155246,0.0203203783564892,-0.3500794006664638,37.68547344207764,1.8381261242598943,1.988942247300231,0.015610658488012,-0.0023474859298495,0.0120256399092184,0.0203203783564892,0.5918019683613861,134766020.0,34114159.136140205,0.8381816128427626,-0.6392542144442663,-0.2177742814722892,0.2934301166736443,0.0170321675044173,0.0544024127090252,0.1320164252790192,-5.896951446717114e-06,AAPL,0,0
2019-02-06,127.4620132446289,130.32737246517644,127.0922958437004,129.3106284569009,101950,-0.019900304589016,-0.020100982480458,-0.0024155990989794,0.0262525938740589,-0.6660182065785801,130.21182518005372,2.415305403002504,-1.1384945075709605,0.0253807117832603,-0.0142959262848848,0.0282926989974264,0.0262525938740589,1.0777106114982182,96684.0,32984.98101608638,1.054466095734558,0.1596484168789375,-0.1392992823976361,0.7022936179790477,0.0276824701652839,-0.0233710605174711,0.0,-0.0003883027916195,AMC,0,0
2019-02-06,2.783074378967285,2.8290155565228194,2.756476648797653,2.809671878542086,13918400,-0.0237488820380585,-0.0240354326694179,-0.0134438331007935,0.0634454394010965,-0.1624237933339446,3.4337477803230287,0.5141949861985932,-1.2654215206688917,0.026064307972999,-0.0094664077246635,0.0231006637571785,0.0634454394010965,0.3641028255969377,19755840.0,27229519.704104416,0.7045207898019016,-0.2143791026589462,-0.1853152583643558,0.1144309391622514,0.0446986310761891,0.0276786880009773,-0.2564598895199219,0.0008772673342982,GME,0,0
2019-02-06,98.76677703857422,99.67033164948909,98.30102782525884,99.67033164948909,20609800,-0.0110985926122895,-0.0111606415221399,0.0016880484670605,0.0172161495438985,-0.7427120127381606,97.96104316711424,1.5367660237902538,0.5243048447106576,0.0138640124269262,-0.0090654319691881,0.0208143174028359,0.0172161495438985,1.2089995704186158,31992965.0,8041966.132814918,0.6441978728761151,-1.4154703976620164,-0.2457640144334575,0.4784534987654611,0.0110906069152965,-0.0032901169761196,-0.0063726030109946,0.000155340629245,MSFT,0,0
2019-02-06,5079.0498046875,5083.81005859375,5058.0400390625,5060.64990234375,85303500,-0.0008439410297886,-0.0008442973485083,0.0027121310575005,0.0071817310819861,-0.4951552831334593,4896.825463867188,99.50415081285097,1.831324013437818,0.0050737875236952,0.0036358773475375,0.0078343823459344,0.0071817310819861,1.0908765945839105,78179360.0,12747509.95827069,1.0911255860881952,0.5588652233511533,-0.0218901855924488,0.540276598513662,0.0078361705359599,0.0209638342303746,0.0493080972265178,1.4034189707416984e-05,index_FCHI,0,0
2019-02-07,40.55841827392578,41.27021921626802,40.41605663729461,40.904826038437854,126966800,-0.018939413512466,-0.0191210613977092,0.005662360104531,0.0210101169133908,-1.1709489156301205,37.89462413787842,1.9174832196551133,1.3892137927165205,0.0210600564648383,-0.0084686282295041,0.0180864378497488,0.0210101169133908,0.8608442268220506,132094540.0,32401836.66302369,0.961181287281064,-0.1582546092472489,0.1240137962294083,1.1254941860657253,0.0201945312207387,0.0270365196690922,0.1194501797813143,6.527778321351001e-06,AAPL,0,0
2019-02-07,123.11775970458984,127.092284889159,122.19345217812324,126.352836047223,149490,-0.0340827312346105,-0.0346770915372097,-0.001992073916597,0.025631975299194,-1.2519775375650652,129.92066802978516,2.8823909567891715,-2.360161555867977,0.0397898136125127,-0.0256035119102833,0.0180176440112427,0.025631975299194,0.7029362271509875,96940.5,33392.66173325479,1.5420799356306187,1.5736840752549972,0.4663070132417852,1.9306494405393164,0.0395265548194667,-0.0907849274387675,-0.0652631714306666,-0.0006782567327943,AMC,1,0
2019-02-07,2.773402452468872,2.8024179685244577,2.715371189762878,2.756476561823663,8084400,-0.0034752669822651,-0.0034813197499554,-0.0141552266336098,0.0632392845002032,0.168881728118071,3.3792227506637573,0.5239071841935851,-1.1563504309019612,0.0313862774167849,0.0061404079685013,0.0230275318121495,0.0632392845002032,0.3641333388595754,19449160.0,27329530.8858462,0.415668337347217,-0.4158417518203997,-0.4191573744108517,0.0701987871351633,0.0262865682432271,0.0114638727842451,-0.2740506252092586,-8.253370561257583e-05,GME,0,0
2019-02-07,98.0588607788086,98.35694006563924,97.14599607210197,97.98434628717902,29760700,-0.0071675545258416,-0.0071933648500007,0.0006147073452306,0.017056960182182,-0.4562513946184722,98.00761909484864,1.5242335624929588,0.0336180000367855,0.0123491542112527,0.0007604734271653,0.0189357826009986,0.017056960182182,1.1101498976810216,31866960.0,8056947.897991359,0.933904583305091,-0.2614215738598858,0.4440072198662772,0.4260952685735309,0.0159295732913922,0.0080437884518147,-0.0087569206241773,-7.954976770868801e-05,MSFT,0,0
2019-02-07,4985.56005859375,5083.89013671875,4985.56005859375,5075.75,111261700,-0.0184069362752591,-0.0185784519054905,0.0018740506831284,0.0085623039809119,-2.368636643081129,4905.820458984375,98.95904543532195,0.8057838397551152,0.0197229753466725,-0.0177687910961434,0.0128307201679327,0.0085623039809119,1.4985125728467985,79935520.0,14718544.2358164,1.3918931158513763,2.128347715514572,0.3043040437965616,3.2968890374579374,0.0119178119668582,-0.0014341192660289,0.0233171246412275,-1.553436875539692e-05,index_FCHI,0,0
2019-02-08,40.606082916259766,40.66565407118559,40.13189521411374,40.26771919259328,95280000,0.0011752095955039,0.0011745195772651,0.0055613088305759,0.0210274554375699,-0.2085891584977643,38.100344848632815,1.978774216373821,1.2663082260182317,0.0131448004520061,0.0084028529663711,0.0180410323259861,0.0210274554375699,0.857975059300426,129702400.0,33298445.138980407,0.7346047567354189,-1.0337539742870412,-0.2495676034994974,0.1532305880358959,0.0154468687864809,0.0277497941051805,0.0848178871254017,2.2257780493068068e-05,AAPL,0,0
2019-02-08,126.81497955322266,126.99983822280126,122.74803240724373,122.74803240724373,63430,0.0300299474056704,0.0295878769700067,0.0002979514192392,0.0263714796763217,1.127429948996254,129.91604537963866,2.88754731511771,-1.0739445931086296,0.0335276308093643,0.033132483398886,0.0262682854944548,0.0263714796763217,0.9960869020952372,95229.5,34220.82091282102,0.6660751132789734,-0.9292442189218828,-0.5756906816509466,0.7509530309917871,0.0175653863127401,-0.0331219240985936,-0.0206997087296386,0.0010235026264169,AMC,0,0
2019-02-08,2.744386911392212,2.7782382311843543,2.734715072795197,2.754058749989228,7204800,-0.0104620737790257,-0.0105171860020108,-0.0146157531307582,0.0631738735275535,0.0657499551601948,3.323488736152649,0.5294354616793243,-1.0938100423488353,0.0158589731675546,-0.0035118490471757,0.0232401260177867,0.0631738735275535,0.3678755903364137,19228440.0,27413791.805747017,0.3746949830563478,-0.4385982094414012,-0.1088021374499035,0.0246361783347048,0.0236709334710105,0.0097865347794421,-0.2861634835947669,-3.63584995702706e-05,GME,0,0
2019-02-08,98.43144989013672,98.53391529898808,97.11804063259544,97.23913288543343,21461100,0.0037996475623816,0.0037924471352092,0.0011259649110361,0.0169879361349402,0.1573871381495399,98.10402908325196,1.4845357226927611,0.2205543469785016,0.0143843727586351,0.0122616992698614,0.0162310094502254,0.0169879361349402,0.955443281708717,31436635.0,8381415.572580176,0.6826780283576789,-1.190196920032815,-0.2788778489753265,0.1074447411607855,0.0115972907464671,0.0281183227948393,-0.0139963740985115,2.723418108235131e-05,MSFT,0,0
2019-02-08,4961.64013671875,5005.64013671875,4946.14013671875,4980.81005859375,100191000,-0.0047978404820875,-0.0048093870659826,0.0018871968651107,0.0085512909418464,-0.7817576776021614,4914.835473632813,95.16190189327008,0.4918424511779035,0.0119920023138455,-0.0038487558548683,0.0125334065543104,0.0085512909418464,1.4656742051632428,81093195.0,15374546.747293413,1.235504409463704,1.2421702775310786,-0.0995014456906554,0.9658650578095752,0.0105651576652583,-0.0114797064899618,0.0072719493969068,-8.83135440126438e-05,index_FCHI,0,0
2019-02-11,40.37256240844727,40.79671238747757,40.32967292104731,40.75858597472105,83973600,-0.0057508750177669,-0.005767474972941,0.0057646771280184,0.020890102843675,-0.5512443970218152,38.312303733825686,1.9840271331835504,1.038422630498866,0.0115682393826094,-0.0094709754286665,0.0130254505599628,0.020890102843675,0.6235225674777649,128496440.0,34536025.486476146,0.6535091555843882,-1.2891709272520244,-0.1186649874055415,0.3602432604183516,0.0136518734694411,-0.0063844954512674,0.0886541142334242,6.75848350342389e-06,AAPL,0,0
2019-02-11,121.73130798339844,127.4620122771822,119.9751291865955,126.99985847762198,169630,-0.0400873113549702,-0.04091294798449,-0.0027989137266326,0.0273267859785447,-1.3645365268207552,129.51859283447266,3.419723504159486,-2.277167976183563,0.0615033487655267,-0.0414846957892625,0.0276177690656995,0.0273267859785447,1.0106482733601825,100818.0,36824.30213009367,1.6825368485786267,1.868657273039405,1.674286615166325,2.2958829876074183,0.0459783243621233,-0.0822299680428337,-0.0599572244158066,0.0012038198516244,AMC,1,0
2019-02-11,2.732296943664551,2.754058637265836,2.698445394663128,2.751640620066846,7674400,-0.0044053437499919,-0.0044150758695085,-0.0144914098404163,0.0631923203788239,0.159609047902668,3.268480098247528,0.5309209159491031,-1.0099115300900647,0.0203540258432232,-0.0070298702022451,0.0227164722889685,0.0631923203788239,0.3594815343508249,19128200.0,27454182.44121995,0.4012086866511224,-0.4171969070476914,0.0651787697090828,0.0640365364866655,0.0253533078656249,-0.0061565807041771,-0.2709677768210802,-4.608903133438531e-05,GME,0,0
2019-02-11,98.04022979736328,99.27912466812352,97.77941132073386,98.92515064403749,18914100,-0.0039745436363082,-0.0039824631260701,0.0013133274317508,0.0169056822631767,-0.3127866113736726,98.21813697814942,1.3786572974797295,-0.1290438030621249,0.0152969179130789,-0.0089453575851344,0.0099591155272928,0.0169056822631767,0.5890987049357554,30966630.0,8817926.124190666,0.6107897436692337,-1.3668213852388351,-0.1186798439968128,0.1910468541840937,0.0103258173360792,-0.0046338722709172,0.0016179027640204,1.510186503927786e-05,MSFT,0,0
2019-02-11,5014.47021484375,5023.2900390625,4986.2998046875,4988.08984375,70045200,0.0106477045229518,0.0105914169204577,0.0026139820330895,0.0086517300797734,0.9285683228426194,4927.421484375,90.52155919562914,0.9616353412630296,0.0073766983928834,0.0052886720007267,0.01369645240745,0.0086517300797734,1.583088270341484,81120450.0,15353382.194075948,0.8634715413930766,-0.7213557156333508,-0.3008833128724136,0.8017923210137005,0.0074705227076988,0.0028559461950126,0.0257518818771267,5.108598780152482e-05,index_FCHI,1,0
2019-02-12,40.72045516967773,40.7466666211287,40.43689591378119,40.53221193539128,89134000,0.0086170592223213,0.0085801442814031,0.0069473762908943,0.0203120206385906,0.0822017149911105,38.56882400512696,1.9448093290139503,1.1063455591513862,0.0076072506079986,0.0046442872297842,0.0103097957169941,0.0203120206385906,0.5075711520992948,126465300.0,35635070.4348813,0.7048099360061614,-1.0476000059609354,0.0614526470223975,0.0579365854824813,0.0143161139664409,-0.0146804415052117,0.1095353247467336,4.955563060826619e-05,AAPL,0,0
2019-02-12,122.56317138671876,123.48747882069458,118.49621021493785,122.0085812848084,230240,0.0068336027690902,0.0068103595356217,-0.002813610280607,0.0273212449620298,0.3531029813284386,129.11651840209962,3.7427877073488336,-1.750926723018135,0.040724049070238,0.0045455007842093,0.029405014734404,0.0273212449620298,1.0762692101062776,105259.0,46152.85666017584,2.1873664009728384,2.7079797231239,0.3573070801155455,0.7723655974411662,0.0597615732626925,-0.0575692013103428,-0.0655390731894535,0.0002739407618807,AMC,0,0
2019-02-12,2.792746067047119,2.8024179055148526,2.732297018975081,2.732297018975081,10712000,0.022123921604763,0.0218827384472408,-0.0127227532473039,0.0637217199426281,0.5468570980733284,3.219032776355744,0.5266427183047482,-0.8094419508558524,0.0251082213908238,0.0221238934318763,0.0166933778653105,0.0637217199426281,0.2619731212581903,18941620.0,27500336.11292396,0.5655271302032244,-0.2992552515069966,0.3958094443865319,0.3092625253046726,0.036036361410768,-0.0203562323942425,0.0239361681204068,9.74634797668539e-05,GME,0,0
2019-02-12,99.56790161132812,99.80077630068136,98.25449205889706,98.8692775432684,25056600,0.015582091322331,0.0154619370993039,0.0024572297279971,0.0170657357536231,0.7690768088652352,98.44356079101564,1.1907828134270872,0.9442030970170208,0.0155299470688893,0.0070661391022503,0.0105588086847619,0.0170657357536231,0.6187139445494027,30797605.0,8900973.172901407,0.813589238513839,-0.644986215381282,0.3247577204307896,0.62571261528332,0.0138844989564686,-0.0030773405147365,0.0383719540615454,6.193170190554436e-05,MSFT,0,0
2019-02-12,5056.35009765625,5073.7900390625,5039.990234375,5052.330078125,81414900,0.008351806076847,0.0083171227230964,0.0027857067983774,0.0087335522033177,0.6373236397848613,4940.930493164063,88.46932800326132,1.3046284751697503,0.0066846250822638,0.0007956763451888,0.0116251257036643,0.0087335522033177,1.3310879047872484,81020115.0,15344106.734964198,1.0048726788403102,0.025728770453637,0.1623194737112607,0.6404291131988704,0.0087761079983396,-0.0053094514479361,0.0260075559949837,-8.892756333926086e-05,index_FCHI,0,0
2019-02-13,40.55126190185547,41.0993170795554,40.4893092294292,40.83958779954494,89960800,-0.0041549945136234,-0.0041636504886672,0.0057162944559254,0.0201953177265963,-0.4887909714115968,38.78046417236328,1.9171451823679968,0.9236638653025508,0.0150428820588264,-0.0070599610139228,0.0101497448747405,0.0201953177265963,0.5025791132453323,125221160.0,36486380.714804925,0.7184153221388462,-0.9663978533692312,0.0092759216460609,0.3511549231852219,0.014508625690249,-0.0191125177625629,0.0342501278672346,3.580383379231358e-05,AAPL,0,0
2019-02-13,124.87394714355467,124.87394714355467,121.54643454860756,122.93289577920002,151530,0.0188537529723737,0.0186782237957126,-0.0025078667210366,0.0275378047683701,0.775719774073871,128.7467948913574,3.780084731635639,-1.0245399303858884,0.0266469721752433,0.0157895195753053,0.0316404971935935,0.0275378047683701,1.1489840043435753,109602.5,46218.61334718775,1.382541456627358,0.9071561642286085,-0.3418606671299513,1.0724647463827346,0.0380721567167823,-0.0203046071154324,-0.0432011274312253,-0.0001288390585197,AMC,0,0
2019-02-13,2.773402452468872,2.841105323265238,2.7516407577784774,2.795164147159267,8531200,-0.0069263778782078,-0.0069504765757215,-0.0127174076651675,0.0637222268314881,0.0908792751746411,3.169948160648346,0.5197538101582763,-0.7629491125013921,0.032258053787729,-0.0077854800450669,0.0130038817039919,0.0637222268314881,0.2040713633310463,18922540.0,27507791.78916786,0.4508485647275683,-0.3777598754434352,-0.2035847647498132,0.0409727907759686,0.0287290745082209,-0.0034752669822651,0.0241072301881899,0.0001532386411824,GME,0,0
2019-02-13,99.49334716796876,100.39690180153032,99.4001987443248,100.1360833726196,18394900,-0.0007487798994739,-0.0007490603751613,0.000969514805867,0.0158856909204256,-0.1081661927043806,98.52739448547364,1.2032808698689488,0.8027657604166283,0.0100177859683708,-0.0064186273619183,0.0088564637234237,0.0158856909204256,0.5575120256202526,30137970.0,9318402.216841796,0.6103563046880729,-1.2602020954596629,-0.2658660791966987,0.0660199176712237,0.0096959316076078,0.0073564223839235,0.0040421019176348,1.1667556773929275e-05,MSFT,0,0
2019-02-13,5074.27001953125,5092.18994140625,5061.60009765625,5071.5400390625,84733400,0.003544042941826,0.0035377776203213,0.0027062286259119,0.0087182804113398,0.0960985740748119,4954.106982421875,87.67978413542593,1.3704759688251194,0.0060284225380709,0.0005382941764676,0.0118050164107431,0.0087182804113398,1.354053305671204,81201910.0,15366594.196842091,1.0434902331730866,0.2298160512838777,0.0407603522205395,0.1002779234689266,0.0090974404592973,-0.000941078615106,0.0200030269991837,-2.959915937815e-05,index_FCHI,0,0
2019-02-14,40.698997497558594,40.80860634266763,40.36063390919888,40.43926823856838,87342800,0.0036431812174102,0.0036365609071732,0.0052876138969626,0.0201409928779393,-0.0816460583407262,38.9773063659668,1.901048506093202,0.9056534465446132,0.0110069648151805,0.0064226992797683,0.0058470623348148,0.0201409928779393,0.2903065588796848,123474360.0,37458011.61213929,0.7073760090758924,-0.9645883068788036,-0.0291015642368676,0.0577544629058404,0.0142472551608227,0.0034660923580245,0.0305963231013293,1.5137397970475575e-05,AAPL,0,0
