Date,Close,High,Low,Open,Volume
,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI
2019-08-14,5251.2998046875,5367.5400390625,5233.85986328125,5367.5400390625,97168500
2019-08-15,5236.93017578125,5278.06982421875,5170.77001953125,5274.89990234375,88556700
2019-08-16,5300.7900390625,5306.06982421875,5249.330078125,5254.6201171875,99103700
2019-08-19,5371.56005859375,5378.740234375,5325.72021484375,5333.1298828125,71538300
2019-08-20,5344.64013671875,5391.22998046875,5328.93994140625,5363.58984375,65790300
2019-08-21,5435.47998046875,5441.35009765625,5360.02978515625,5360.02978515625,57209100
2019-08-22,5388.25,5439.64013671875,5378.25,5414.81005859375,70434200
2019-08-23,5326.8701171875,5421.27978515625,5326.8701171875,5413.41015625,70292400
2019-08-26,5351.02001953125,5377.02001953125,5300.990234375,5310.16015625,49092000
2019-08-27,5387.08984375,5399.18017578125,5321.8798828125,5349.85009765625,70020000
2019-08-28,5368.7998046875,5375.0400390625,5322.990234375,5372.080078125,62433900
2019-08-29,5449.97021484375,5452.89990234375,5354.5498046875,5359.0,69419100
2019-08-30,5480.47998046875,5504.009765625,5446.580078125,5451.60009765625,78422900
2019-09-02,5493.0400390625,5502.580078125,5479.81982421875,5483.43017578125,42347400
2019-09-03,5466.06982421875,5484.5400390625,5441.18017578125,5484.35986328125,57453400
2019-09-04,5532.06982421875,5537.10009765625,5508.5,5518.919921875,60939800
2019-09-05,5593.3701171875,5605.8798828125,5559.81982421875,5569.58984375,84379600
2019-09-06,5603.990234375,5610.7001953125,5581.5400390625,5592.06982421875,71138100
2019-09-09,5588.9501953125,5611.58984375,5579.93017578125,5606.35986328125,73880200
2019-09-10,5593.2099609375,5596.93994140625,5555.509765625,5586.8798828125,106338200
2019-09-11,5618.06005859375,5626.0498046875,5606.43017578125,5606.43017578125,92098300
2019-09-12,5642.85986328125,5667.4599609375,5596.3701171875,5633.9501953125,110360200
2019-09-13,5655.4599609375,5672.06982421875,5638.169921875,5649.22998046875,85595400
2019-09-16,5602.22998046875,5632.740234375,5602.22998046875,5626.60986328125,76134900
2019-09-17,5615.509765625,5619.4501953125,5587.740234375,5602.9599609375,82367800
2019-09-18,5620.64990234375,5634.7900390625,5601.64990234375,5609.919921875,68987800
2019-09-19,5659.080078125,5662.85986328125,5616.91015625,5617.7001953125,78682000
2019-09-20,5690.77978515625,5696.25,5647.52978515625,5655.3701171875,188623500
2019-09-23,5630.759765625,5683.93017578125,5619.2900390625,5679.31005859375,81625000
2019-09-24,5628.330078125,5648.4599609375,5625.240234375,5644.4599609375,67257400
2019-09-25,5583.7998046875,5600.759765625,5531.6201171875,5598.5,80836400
2019-09-26,5620.56982421875,5632.14990234375,5572.41015625,5573.6298828125,71044800
2019-09-27,5640.580078125,5645.35986328125,5621.580078125,5627.43994140625,69249200
2019-09-30,5677.7900390625,5678.2001953125,5624.93994140625,5636.14990234375,77126700
2019-10-01,5597.6298828125,5704.93017578125,5594.93017578125,5696.2001953125,75964100
2019-10-02,5422.77001953125,5589.2001953125,5422.77001953125,5587.14013671875,104451600
2019-10-03,5438.77001953125,5472.6201171875,5393.490234375,5432.009765625,83768700
2019-10-04,5488.31982421875,5488.31982421875,5426.0,5456.830078125,76196900
2019-10-07,5521.60986328125,5524.18994140625,5461.58984375,5476.77001953125,60954000
2019-10-08,5456.6201171875,5531.2900390625,5451.72021484375,5526.009765625,72687700
2019-10-09,5499.14013671875,5515.64013671875,5447.009765625,5458.16015625,69267500
2019-10-10,5569.0498046875,5581.06982421875,5487.169921875,5520.97998046875,87261800
2019-10-11,5665.47998046875,5667.39990234375,5574.259765625,5576.9501953125,115452700
2019-10-14,5643.080078125,5649.669921875,5600.10986328125,5646.330078125,65357900
2019-10-15,5702.0498046875,5724.31005859375,5659.68994140625,5676.740234375,88007900
2019-10-16,5696.89990234375,5708.91015625,5677.9599609375,5703.39013671875,83929000
2019-10-17,5673.06982421875,5737.14990234375,5673.06982421875,5679.919921875,88695900
2019-10-18,5636.25,5667.58984375,5621.8701171875,5653.080078125,95316900
2019-10-21,5648.35009765625,5664.580078125,5625.10009765625,5633.0400390625,77639300
2019-10-22,5657.68994140625,5658.64990234375,5612.85986328125,5644.97998046875,67301500
2019-10-23,5653.43994140625,5657.64990234375,5616.02001953125,5617.2998046875,75280000
2019-10-24,5684.330078125,5691.5,5659.9501953125,5678.259765625,83627900
2019-10-25,5722.14990234375,5722.64013671875,5671.81982421875,5694.89990234375,71714000
2019-10-28,5730.56982421875,5747.10009765625,5711.10009765625,5720.72998046875,69809000
2019-10-29,5740.14013671875,5742.080078125,5715.259765625,5728.10009765625,74571800
2019-10-30,5765.8701171875,5765.8701171875,5720.27001953125,5749.68994140625,90959100
2019-10-31,5729.85986328125,5778.240234375,5718.6298828125,5770.259765625,112062300
2019-11-01,5761.89013671875,5778.2900390625,5739.7001953125,5749.47998046875,65867300
2019-11-04,5824.2998046875,5833.68994140625,5784.85009765625,5788.35986328125,86434000
2019-11-05,5846.89013671875,5850.009765625,5818.93994140625,5825.60009765625,78408500
2019-11-06,5866.740234375,5876.27001953125,5838.39990234375,5847.60986328125,86948200
2019-11-07,5890.990234375,5894.8701171875,5871.18017578125,5888.83984375,105688900
2019-11-08,5889.7001953125,5889.7001953125,5861.60986328125,5867.419921875,94387100
2019-11-11,5893.81982421875,5906.330078125,5871.7099609375,5873.740234375,60606400
2019-11-12,5919.75,5931.18994140625,5897.2998046875,5904.27001953125,72093200
2019-11-13,5907.08984375,5917.56982421875,5874.06005859375,5908.16015625,76988600
2019-11-14,5901.080078125,5916.89990234375,5894.06982421875,5902.39990234375,67172300
2019-11-15,5939.27001953125,5947.6201171875,5907.9501953125,5933.06982421875,74070300
2019-11-18,5929.7900390625,5942.47021484375,5900.35009765625,5939.64013671875,70805300
2019-11-19,5909.0498046875,5966.7900390625,5895.91015625,5936.990234375,72290900
2019-11-20,5894.02978515625,5902.9501953125,5859.580078125,5880.68994140625,74180900
2019-11-21,5881.2099609375,5895.56982421875,5834.259765625,5860.5498046875,76235300
2019-11-22,5893.1298828125,5930.4599609375,5885.60986328125,5885.60986328125,75146000
2019-11-25,5924.85986328125,5933.75,5908.2900390625,5917.83984375,62132600
2019-11-26,5929.6201171875,5941.509765625,5909.93017578125,5927.41015625,112044300
2019-11-27,5926.83984375,5947.2998046875,5921.919921875,5943.4501953125,68032200
2019-11-28,5912.72021484375,5919.1298828125,5900.2099609375,5909.9501953125,42729800
2019-11-29,5905.169921875,5929.7900390625,5885.66015625,5895.89013671875,61639300
2019-12-02,5786.740234375,5947.68017578125,5781.02978515625,5910.1201171875,99392100
2019-12-03,5727.22021484375,5800.93017578125,5697.06005859375,5787.14013671875,86293300
2019-12-04,5799.68017578125,5812.7099609375,5725.97021484375,5725.97021484375,89688600
2019-12-05,5801.5498046875,5849.77978515625,5801.4599609375,5808.259765625,73424300
2019-12-06,5871.91015625,5871.91015625,5811.2900390625,5815.75,75933300
2019-12-09,5837.25,5870.7900390625,5836.14013671875,5865.72998046875,56245200
2019-12-10,5848.02978515625,5851.10986328125,5776.669921875,5833.47998046875,73070100
2019-12-11,5860.8798828125,5865.8798828125,5825.419921875,5844.02001953125,62940400
2019-12-12,5884.259765625,5915.64990234375,5845.0,5871.2001953125,91513000
2019-12-13,5919.02001953125,5972.169921875,5907.22021484375,5968.85986328125,113199500
2019-12-16,5991.66015625,6003.3798828125,5942.2998046875,5946.64990234375,77242800
2019-12-17,5968.259765625,5989.47998046875,5955.35986328125,5989.47998046875,84477400
2019-12-18,5959.60009765625,5983.02001953125,5959.60009765625,5971.39990234375,80799300
2019-12-19,5972.27978515625,5972.27978515625,5942.8798828125,5963.8701171875,72322800
2019-12-20,6021.52978515625,6024.169921875,5966.8798828125,5979.52978515625,151362500
2019-12-23,6029.3701171875,6035.9501953125,6005.9599609375,6013.56005859375,46603900
2019-12-24,6029.5498046875,6033.990234375,6025.6201171875,6027.18994140625,12440900
2019-12-27,6037.39013671875,6065.0,6027.72021484375,6039.9501953125,47289800
2019-12-30,5982.22021484375,6037.7001953125,5982.22021484375,6028.9599609375,40318700
2019-12-31,5978.06005859375,5987.22021484375,5958.25,5970.58984375,20670000
2020-01-02,6041.5,6062.919921875,6011.2099609375,6016.60986328125,63958300
2020-01-03,6044.16015625,6044.16015625,5994.58984375,6007.9599609375,60488000
2020-01-06,6013.58984375,6017.97021484375,5955.25,6001.2099609375,69063700
2020-01-07,6012.35009765625,6065.740234375,6000.0,6033.22021484375,69593800
2020-01-08,6031.0,6031.0,5972.77001953125,5986.81005859375,71431600
2020-01-09,6042.5498046875,6071.66015625,6034.14990234375,6066.75,67961100
2020-01-10,6037.10986328125,6057.830078125,6028.2900390625,6056.740234375,64393300
2020-01-13,6036.14013671875,6058.68994140625,6018.330078125,6040.91015625,65192400
2020-01-14,6040.89013671875,6046.1201171875,5980.0498046875,6037.4501953125,75439500
2020-01-15,6032.60986328125,6053.009765625,6011.27978515625,6042.72021484375,79851500
2020-01-16,6039.02978515625,6058.97021484375,6021.02978515625,6039.6201171875,76032900
2020-01-17,6100.72021484375,6109.81005859375,6066.2900390625,6066.2900390625,79316600
2020-01-20,6078.5400390625,6094.08984375,6071.169921875,6092.97021484375,41270000
2020-01-21,6045.990234375,6045.990234375,5994.169921875,6034.240234375,63922800
2020-01-22,6010.97998046875,6069.259765625,6005.77001953125,6053.85009765625,69408800
2020-01-23,5971.7900390625,6024.31982421875,5961.8701171875,5992.47021484375,90037200
2020-01-24,6024.259765625,6064.5498046875,6016.77001953125,6019.60009765625,82330600
2020-01-27,5863.02001953125,5942.830078125,5851.0,5924.06005859375,104036300
2020-01-28,5925.81982421875,5933.72021484375,5857.22998046875,5886.81005859375,84491600
2020-01-29,5954.89013671875,5969.72998046875,5916.22998046875,5921.97021484375,74107000
2020-01-30,5871.77001953125,5904.080078125,5846.4501953125,5886.02001953125,89992200
2020-01-31,5806.33984375,5894.68994140625,5799.0400390625,5891.7099609375,101862600
2020-02-03,5832.509765625,5857.39990234375,5804.14013671875,5822.0400390625,75677800
2020-02-04,5935.0498046875,5935.0498046875,5862.81982421875,5863.35986328125,85595000
2020-02-05,5985.39990234375,6004.330078125,5912.490234375,5919.06005859375,107839000
2020-02-06,6038.18017578125,6050.93994140625,6008.5498046875,6045.0400390625,106153100
2020-02-07,6029.75,6044.97021484375,5999.9501953125,6027.5400390625,82348500
2020-02-10,6015.669921875,6018.31005859375,5993.91015625,6008.47998046875,65703100
2020-02-11,6054.759765625,6060.97021484375,6032.7900390625,6047.9599609375,81568400
2020-02-12,6104.72998046875,6104.72998046875,6062.97021484375,6064.25,92681200
2020-02-13,6093.14013671875,6098.259765625,6028.27978515625,6076.919921875,92665700
2020-02-14,6069.35009765625,6096.06982421875,6067.14013671875,6096.06982421875,77985500
2020-02-17,6085.9501953125,6088.60009765625,6064.919921875,6079.52978515625,58001900
2020-02-18,6056.81982421875,6079.5,6039.93994140625,6042.3798828125,89930300
2020-02-19,6111.240234375,6111.41015625,6072.66015625,6086.10986328125,80156900
2020-02-20,6062.2998046875,6110.9501953125,6062.2998046875,6105.169921875,91055800
2020-02-21,6029.72021484375,6067.2900390625,5995.14013671875,6035.02978515625,97327600
2020-02-24,5791.8701171875,5884.85986328125,5765.169921875,5875.85986328125,175269600
2020-02-25,5679.68017578125,5828.4599609375,5670.7099609375,5825.3701171875,143623800
2020-02-26,5684.5498046875,5707.31005859375,5526.14013671875,5646.14013671875,161976300
2020-02-27,5495.60009765625,5613.72021484375,5421.31005859375,5571.72021484375,216328100
2020-02-28,5309.89990234375,5376.0498046875,5229.56005859375,5310.81982421875,268468000
2020-03-02,5333.52001953125,5430.0498046875,5197.56982421875,5416.02001953125,201844000
2020-03-03,5393.169921875,5509.27978515625,5371.66015625,5408.14990234375,186265500
2020-03-04,5464.89013671875,5493.25,5357.35009765625,5400.43017578125,152463500
2020-03-05,5361.10009765625,5494.16015625,5329.240234375,5490.52001953125,155475900
2020-03-06,5139.10986328125,5284.080078125,5117.56982421875,5253.81982421875,198425500
2020-03-09,4707.91015625,4863.33984375,4691.2001953125,4845.27001953125,329160800
2020-03-10,4636.60986328125,4924.83984375,4615.16015625,4770.6201171875,280309600
2020-03-11,4610.25,4766.0,4603.0498046875,4716.22021484375,206895800
2020-03-12,4044.260009765625,4404.259765625,4025.889892578125,4374.669921875,371403200
2020-03-13,4118.35986328125,4438.509765625,4055.18994140625,4234.3701171875,326461800
2020-03-16,3881.4599609375,3962.010009765625,3632.06005859375,3886.820068359375,311603900
2020-03-17,3991.780029296875,4042.4599609375,3759.0,4041.330078125,225787000
2020-03-18,3754.840087890625,3908.719970703125,3726.449951171875,3905.530029296875,214274700
2020-03-19,3855.5,3909.14990234375,3691.080078125,3833.989990234375,199534100
2020-03-20,4048.800048828125,4109.10986328125,3984.300048828125,4066.7900390625,271872900
2020-03-23,3914.31005859375,4097.81982421875,3851.169921875,3869.010009765625,195845200
2020-03-24,4242.7001953125,4242.7001953125,4038.06005859375,4087.610107421875,185439800
2020-03-25,4432.2998046875,4453.009765625,4221.31982421875,4339.7099609375,176942500
2020-03-26,4543.580078125,4543.580078125,4296.06005859375,4332.7900390625,150657300
2020-03-27,4351.490234375,4471.3701171875,4288.66015625,4433.9501953125,144021100
2020-03-30,4378.509765625,4379.14990234375,4216.41015625,4362.08984375,119404100
2020-03-31,4396.1201171875,4468.52001953125,4309.72021484375,4437.77978515625,151397700
2020-04-01,4207.240234375,4266.68994140625,4186.4501953125,4259.93994140625,141856100
2020-04-02,4220.9599609375,4265.56005859375,4143.16015625,4243.83984375,135203200
2020-04-03,4154.580078125,4214.58984375,4142.27978515625,4204.81005859375,124037700
2020-04-06,4346.14013671875,4353.2099609375,4268.52001953125,4298.5,141469800
2020-04-07,4438.27001953125,4527.60009765625,4379.27001953125,4489.39990234375,146543100
2020-04-08,4442.75,4442.75,4333.08984375,4397.35986328125,96256500
2020-04-09,4506.85009765625,4543.68994140625,4409.0400390625,4512.2998046875,126589000
2020-04-14,4523.91015625,4577.83984375,4497.56005859375,4553.5498046875,104764600
2020-04-15,4353.72021484375,4525.5,4335.58984375,4511.8701171875,119358000
2020-04-16,4350.16015625,4418.64990234375,4318.89990234375,4402.3798828125,107745200
2020-04-17,4499.009765625,4550.77978515625,4464.08984375,4470.919921875,134393000
2020-04-20,4528.2998046875,4531.33984375,4426.240234375,4531.33984375,79833400
2020-04-21,4357.4599609375,4477.31005859375,4357.4599609375,4467.490234375,98896700
2020-04-22,4411.7998046875,4417.56982421875,4361.43994140625,4382.2001953125,84195800
2020-04-23,4451.0,4495.89990234375,4395.75,4450.18994140625,90083500
2020-04-24,4393.31982421875,4448.72998046875,4366.08984375,4387.02978515625,81295300
